B02,B03,B04,B08,class
8139,8375,8769,11141,urban
2136,3762,3119,17341,urban
10617,11980,13435,16043,urban
4902,5931,6422,13513,urban
4201,4850,5754,6521,urban
7104,8755,9175,14654,urban
5380,6206,6685,8375,urban
1311,2471,1750,18442,urban
1645,3473,2372,19870,urban
6606,7982,8559,16305,urban
2451,4234,2811,20027,urban
4011,5885,5400,14405,urban
3015,5027,4227,10879,urban
1684,3093,2228,17760,urban
4863,6645,5479,21469,urban
4378,5964,5820,14863,urban
4417,6488,5951,16725,urban
3021,4823,4483,21889,urban
3552,6147,5066,18900,urban
3775,4555,4732,8506,urban
4587,6750,6671,17930,urban
3185,4732,3762,9424,urban
1573,2412,1992,13697,urban
6724,7786,8297,10839,urban
5210,5924,6652,9581,urban
8716,10499,11665,14129,urban
2123,3945,2792,21024,urban
1212,3139,1494,25401,urban
4116,5636,5669,17354,urban
3093,5112,4909,16987,urban
2261,4502,3198,22256,urban
6750,7838,8690,15217,urban
11089,11652,13055,13107,urban
1284,2562,1619,10001,urban
2444,4391,2988,21967,urban
3722,5125,5590,14837,urban
6527,7261,8048,10001,urban
2582,4417,3853,20027,urban
10158,11770,13343,14326,urban
1815,2202,2818,8729,urban
9018,11010,13041,17708,urban
4535,6724,7956,14444,urban
4483,6206,6554,16135,urban
5138,6318,5872,14916,urban
6095,7012,7917,10905,urban
1651,3801,2523,21233,urban
3375,5203,4102,24012,urban
4666,6442,6003,12124,urban
3021,4928,4437,17209,urban
3408,4738,6114,11220,urban
3159,5308,5164,19936,urban
7956,10853,11718,19962,urban
6108,6658,7471,12242,urban
2818,3152,2910,4332,urban
4030,4620,4968,7537,urban
10446,11272,13369,14942,urban
7445,8755,9437,11901,urban
10630,12216,13815,15492,urban
5557,6252,6540,9070,urban
3198,4732,4096,20893,urban
8703,9922,10997,11927,urban
2556,4332,3690,17983,urban
2202,3893,3192,16987,urban
1501,2870,2071,17852,urban
5518,6324,6639,10695,urban
1940,4463,2425,27577,urban
4116,5551,6390,14051,urban
4561,5400,5964,9188,urban
6554,7012,7890,10394,urban
9057,10957,12045,13343,urban
1606,3506,1750,30644,urban
1212,2739,1606,20447,urban
2163,3329,2844,15492,urban
5302,6567,7497,17327,urban
7733,9293,10223,10223,urban
2615,4142,3434,14693,urban
2379,3867,3572,12334,urban
2693,4247,4594,13422,urban
5728,7445,7956,14405,urban
4050,5518,4856,17131,urban
3264,4764,5269,12884,urban
4207,5924,5328,19870,urban
7904,9096,10302,13448,urban
9070,10722,12203,14496,urban
2674,4502,4365,17472,urban
1475,4273,1809,22911,urban
2385,4155,3486,17249,urban
2202,3775,2943,19529,urban
3034,4417,3880,14234,urban
8480,10328,11796,12321,urban
3821,5230,6003,12701,urban
3198,3985,3998,14051,urban
2556,3794,2490,20368,urban
7786,9712,10092,11416,urban
4810,5243,5833,7707,urban
4266,5112,6422,8192,urban
2418,4194,3657,15676,urban
6763,6422,6475,9752,urban
5151,5898,6580,15191,urban
3290,5348,4902,17327,urban
1167,2222,1612,14195,urban
4234,6311,6803,12819,urban
7445,8113,9109,11272,urban
2150,4063,3447,16331,urban
12557,13671,15886,16515,urban
3618,5256,4627,22308,urban
4352,5158,5656,7877,urban
5328,6789,6881,16292,urban
3349,5177,5158,11285,urban
10604,11193,11888,12792,urban
4738,6088,6108,20211,urban
3198,4745,4175,17354,urban
3880,5308,6042,13618,urban
6029,7340,7733,15217,urban
7104,7877,8926,10132,urban
6003,7615,8533,11128,urban
6200,6226,13631,17170,urban
5190,6776,6370,15257,urban
4476,6036,6016,11600,urban
7078,10512,10145,23619,urban
1088,1645,1632,8205,urban
8638,9935,11521,12163,urban
3283,4076,4260,8965,urban
1507,3421,1848,20067,urban
1534,2870,2576,14811,urban
4102,5590,5387,17419,urban
4889,5846,6252,14103,urban
3873,5564,5682,17013,urban
11665,13487,15073,15886,urban
3840,5190,4496,12399,urban
3447,5020,4181,15047,urban
4352,6239,5400,14470,urban
1783,2248,2477,7772,urban
2503,3801,3205,10957,urban
4620,5321,5951,7327,urban
2543,4640,3847,15912,urban
3159,5282,5597,18402,urban
9319,10957,11940,13487,urban
2641,3657,3473,18402,urban
7471,8506,10223,11993,urban
2005,3867,2818,21024,urban
3762,4692,5315,8402,urban
4089,6252,5492,18848,urban
5059,5964,6042,10433,urban
2851,3971,3637,17196,urban
10590,11324,13015,14365,urban
2051,3211,2733,18612,urban
2097,3998,2405,20106,urban
4981,6658,7405,12478,urban
7471,8113,8598,15099,urban
2366,4325,2713,25978,urban
1907,3893,2385,21994,urban
1651,2412,2340,8664,urban
6147,7628,7602,16803,urban
2045,3080,2294,14352,urban
6540,7327,7917,11495,urban
5859,7943,8638,15597,urban
3552,4070,4450,10341,urban
3310,5144,4456,14352,urban
3323,4640,4469,17904,urban
5059,5276,5806,8585,urban
9542,10368,11338,15152,urban
3441,5767,4889,18835,urban
3480,5040,4902,16882,urban
3178,4083,4116,8847,urban
4096,5531,5177,18481,urban
5911,8441,7969,13474,urban
9752,9463,7261,10905,urban
3618,4070,4463,8021,urban
4024,5780,5918,17445,urban
6167,6947,7995,10472,urban
3762,5754,4528,19556,urban
2464,3251,3395,11089,urban
13435,15060,17013,18704,urban
3408,4450,3840,13789,urban
3211,5190,4234,23566,urban
8664,10171,10446,12543,urban
6239,8139,7589,12845,urban
4430,5348,6521,8244,urban
4181,5453,10341,17603,urban
5400,7052,7025,16109,urban
4234,6475,6088,18101,urban
1855,3722,2674,20237,urban
7235,9044,9725,10446,urban
3788,5616,5996,14509,urban
6626,7537,8388,9843,urban
3696,5348,5335,18651,urban
6671,7301,7851,10604,urban
1566,3749,2536,24589,urban
3991,6200,6147,16672,urban
3683,4319,5203,8598,urban
5020,6187,6324,15309,urban
13933,15021,16213,16607,urban
8205,8821,10119,13382,urban
3788,4863,5597,13015,urban
4515,5754,6842,14156,urban
7982,8939,9516,11049,urban
4175,4987,5420,9175,urban
2995,3631,4083,6554,urban
8087,9489,10486,13487,urban
10538,14208,16685,20394,urban
5335,5964,5623,15899,urban
1887,3762,2136,23907,urban
4207,5335,5924,7995,urban
3237,4915,4279,21312,urban
1802,4102,2641,19870,urban
2084,3526,2720,19189,urban
2523,4083,3716,14693,urban
2379,4234,3460,19910,urban
4764,5492,6160,11351,urban
2071,2477,2464,5210,urban
3624,4850,4627,13907,urban
1271,2949,1678,23383,urban
1429,3034,1586,19844,urban
9162,10119,11338,13422,urban
3552,5387,4745,17603,urban
1455,2458,2005,10617,urban
5348,6252,6036,15165,urban
1422,1933,1835,4384,urban
6075,7405,7301,13671,urban
4116,5584,6639,11862,urban
2123,4063,2621,20447,urban
5367,6475,7327,16764,urban
5525,6422,7615,9988,urban
5806,6973,7379,12019,urban
1304,2785,1907,16475,urban
4968,5616,6167,13579,urban
2405,3788,2182,25061,urban
4758,6468,6462,19162,urban
5059,6829,6436,16528,urban
2451,4338,2667,23357,urban
4220,6449,6042,13068,urban
1783,3237,2091,17681,urban
1789,3513,2523,17314,urban
9581,11823,12806,15322,urban
3251,4469,4227,13068,urban
4705,5387,5662,9804,urban
6580,7668,8847,10957,urban
4214,5767,5649,16541,urban
6187,6894,7078,12871,urban
4194,5072,5688,14667,urban
3939,5662,6488,14247,urban
2431,3447,3880,12098,urban
2648,4332,3591,15781,urban
12085,14129,16266,17196,urban
8729,9463,10381,11442,urban
5505,7943,9739,19228,urban
3296,4941,4705,18848,urban
4640,6973,6934,15925,urban
5525,7078,7065,15977,urban
2281,3814,3244,17209,urban
3775,4404,4620,9293,urban
3880,5531,4483,23068,urban
8074,8821,9358,10512,urban
1973,3958,2530,19910,urban
9581,10472,11495,12085,urban
1743,3093,2438,20001,urban
1658,3087,2294,19503,urban
3827,5623,6567,17498,urban
2091,3827,2949,18442,urban
2222,3677,3500,18625,urban
3827,5217,5348,14496,urban
1697,3074,2372,17904,urban
5820,6920,7537,8546,urban
3565,5439,5203,17760,urban
3080,4804,4089,16528,urban
1625,3192,1874,25611,urban
3296,4987,3867,19949,urban
1979,3054,2910,6855,urban
7287,9319,11193,14064,urban
2595,4338,3388,18940,urban
5820,6920,6973,8742,urban
6973,8520,8572,14431,urban
9201,10341,11875,12779,urban
1992,2825,2844,12661,urban
6829,7419,8821,9896,urban
5217,5977,6816,10761,urban
7786,8873,10381,12294,urban
4437,5335,5715,13828,urban
5007,5806,4994,12976,urban
3683,5328,5387,14011,urban
2615,4417,2949,23226,urban
3172,4083,4070,12294,urban
3722,6907,5538,23226,urban
2136,4614,3087,18193,urban
1802,3565,1979,25664,urban
7091,8572,9817,12478,urban
3244,4181,4502,11429,urban
6278,8284,8821,18586,urban
3749,4627,4417,15991,urban
4574,6226,6285,14942,urban
2176,3572,2497,20709,urban
3618,5099,4804,22544,urban
4070,5695,5420,14339,urban
4260,5584,8415,16895,urban
3211,4443,4417,11914,urban
1389,2281,1599,13998,urban
1724,2844,2071,17406,urban
5649,7248,8271,19044,urban
4483,6475,6010,11626,urban
3100,4640,4424,14287,urban
1560,3749,2058,22675,urban
7314,8388,9136,12072,urban
4850,6304,9227,14588,urban
1547,2975,1992,14955,urban
6108,6200,6508,8795,urban
11823,13225,15479,16043,urban
1343,2385,2182,12150,urban
3971,5715,4568,22544,urban
5020,6055,6475,15243,urban
4522,5898,6055,15453,urban
9385,10184,12753,13762,urban
6816,7943,8336,14929,urban
2313,3722,3224,15781,urban
14667,14418,14641,16882,urban
1035,2385,1625,15283,urban
4207,4784,5321,8808,urban
4797,5354,4863,15204,urban
3473,4922,5138,17681,urban
3224,4732,5426,14339,urban
2136,4312,2543,22046,urban
4902,6331,6449,13435,urban
4994,6501,6232,18428,urban
1756,3015,2667,14523,urban
3316,5590,4220,17406,urban
1625,3074,2254,19307,urban
3316,4404,8021,17550,urban
3683,5420,5413,18874,urban
2785,4692,4391,16174,urban
4502,5308,4784,9988,urban
5675,6750,6160,17812,urban
3355,5184,3906,21364,urban
8716,9686,12622,16607,urban
3185,4522,4810,15322,urban
1946,3460,2818,13002,urban
6055,6816,8546,12334,urban
4116,6029,4954,17209,urban
3277,4653,4968,15322,urban
1789,3919,2864,22990,urban
27892,29491,31064,31090,urban
4968,6075,6934,8742,urban
11456,14313,15099,16882,urban
6409,7877,8703,14693,urban
4417,5498,5597,12792,urban
1514,2635,2091,16816,urban
1724,3126,2464,17327,urban
4286,5335,6055,19674,urban
4129,6999,5859,16082,urban
2831,4646,3971,22282,urban
1534,3310,1651,16764,urban
4836,5747,5937,10001,urban
2032,4207,3336,20657,urban
7366,9005,9136,19110,urban
1593,3408,2379,19307,urban
10394,12255,15453,19084,urban
2746,4286,3591,15309,urban
4030,5636,4928,21155,urban
5426,6042,7130,19516,urban
5479,6147,5623,11678,urban
8742,9503,9712,12085,urban
7917,8690,9044,10184,urban
3310,5092,5033,15453,urban
4181,4987,6075,6554,urban
2818,4443,4443,16816,urban
6580,7235,7799,12517,urban
8873,10250,11311,12937,urban
2477,4299,3729,18284,urban
4352,5236,5551,14837,urban
2189,4561,3893,21128,urban
4823,6698,7497,14562,urban
2536,3591,3126,18717,urban
1612,3251,2104,21548,urban
6160,6495,6934,8598,urban
8821,10957,11678,16344,urban
1710,2713,2307,14798,urban
3303,4574,4070,13946,urban
1783,3237,2497,20198,urban
3886,3768,5000,9136,urban
6121,7484,7786,13173,urban
5426,5321,5793,7458,urban
2549,4207,3775,15938,urban
2307,3211,2936,8808,urban
2071,3395,2307,20814,urban
4378,5702,5361,15781,urban
2281,3722,3683,12019,urban
1986,5033,2346,26529,urban
4175,5525,5479,14811,urban
4751,5256,7183,9529,urban
6396,7130,7366,9018,urban
6934,7471,8624,10682,urban
10119,11508,12819,13369,urban
4502,5682,5964,11141,urban
4889,6999,7012,15768,urban
7733,8913,9647,11089,urban
2615,4188,3532,11954,urban
8533,10105,10918,12950,urban
4522,5977,6252,14916,urban
6252,7904,8192,14156,urban
3310,4266,7038,14483,urban
2458,4299,2903,18795,urban
1678,3867,2418,22151,urban
6088,5839,6567,9254,urban
3860,5846,6580,15283,urban
6737,7654,8271,14536,urban
1167,2517,1776,15663,urban
6023,7156,7353,14614,urban
2117,2864,2418,10617,urban
7052,9109,9319,13015,urban
7917,8965,10263,11678,urban
6580,7654,8205,10617,urban
2720,4640,3985,18494,urban
2209,3559,3296,12150,urban
2916,5131,4050,21076,urban
5046,6907,6737,17826,urban
8782,9896,10223,12190,urban
2949,4496,4876,12937,urban
8061,9752,10918,11796,urban
1966,4312,2412,24877,urban
6593,7458,8008,10944,urban
3624,3762,10787,14011,urban
2805,4509,3441,16358,urban
826,1599,1153,6986,urban
6383,7943,8690,13369,urban
1887,3067,2785,16725,urban
1560,3906,1697,25218,urban
2870,4037,4640,13907,urban
3788,5806,5230,17131,urban
8559,9830,10590,12150,urban
6278,6501,6580,6606,urban
4542,6527,7694,13815,urban
8598,9463,10459,13225,urban
3264,4764,4653,13500,urban
4902,6534,6671,14418,urban
6521,8061,7917,11023,urban
3539,4417,4823,15676,urban
2451,4188,3565,18691,urban
4371,5217,5662,6580,urban
6567,8100,8847,12609,urban
7668,8231,8847,11521,urban
1422,3277,1743,21679,urban
5472,7458,7746,13815,urban
1094,2307,1357,18153,urban
5662,6920,7327,14627,urban
4810,5774,5531,14903,urban
6488,6881,7314,13815,urban
4037,4155,4830,14234,urban
1901,2975,2458,15021,urban
2399,3604,3041,15650,urban
2287,4299,3775,15938,urban
5767,8965,9581,22046,urban
3670,4968,5348,12806,urban
6475,7209,6088,12190,urban
2241,2661,3290,8192,urban
2569,3814,3893,18638,urban
3283,4509,3932,10197,urban
2975,5066,4102,22046,urban
2752,4004,3749,14863,urban
7209,8166,9529,10394,urban
2956,4797,4483,17209,urban
2890,5570,4456,22570,urban
3211,4823,4895,13959,urban
5112,6521,7156,16685,urban
3677,4836,4561,13107,urban
10853,11613,13933,14444,urban
2503,4247,3814,18468,urban
5918,5774,6508,13369,urban
4404,4968,5597,7156,urban
1304,2805,1966,16502,urban
8651,9568,10879,12517,urban
2503,3585,3526,16829,urban
2838,4325,3985,16803,urban
1822,4063,2117,23278,urban
3165,4417,4247,19726,urban
2097,4220,2713,20683,urban
2713,3526,3074,6383,urban
2595,3106,3421,13474,urban
2503,4044,4155,13435,urban
1835,3303,2058,21915,urban
4679,5708,5570,13867,urban
4024,4286,4771,5289,urban
5675,7261,8153,14798,urban
7510,8297,9974,12858,urban
1173,1861,1651,7314,urban
6711,8192,9057,13435,urban
3244,4050,4732,6141,urban
9267,11324,11901,15008,urban
7379,8100,7956,12176,urban
9699,10617,11836,12648,urban
5439,6816,7248,16607,urban
2471,4083,3578,18114,urban
5380,5584,6213,8375,urban
3395,5276,5453,16331,urban
2254,4050,3165,18769,urban
3867,5603,5177,15584,urban
4365,5374,4981,13723,urban
4293,5492,6003,17891,urban
9018,10774,11836,12360,urban
3775,5190,5256,15414,urban
3722,4384,4496,7366,urban
5806,6377,7327,8965,urban
2517,4352,2982,16672,urban
5387,7340,7117,18258,urban
6816,8153,8965,13946,urban
5053,6436,5151,18848,urban
8362,9974,10669,11206,urban
3775,5243,5262,16646,urban
11429,12727,13893,15650,urban
3283,5059,4987,19359,urban
5335,6724,6868,14929,urban
11206,13094,13579,14680,urban
2661,4863,3775,21836,urban
4679,6291,6829,16738,urban
3945,5616,5623,18625,urban
3139,3788,4791,5453,urban
3519,4686,5059,12412,urban
3998,5413,4902,17209,urban
2385,4646,3283,19438,urban
8782,9804,10420,10918,urban
2995,3578,4483,7838,urban
3631,6567,4175,21233,urban
3526,4515,4352,15021,urban
7314,5505,4456,20997,urban
2077,3382,2929,18048,urban
2569,4116,3690,18219,urban
3080,4882,4456,17209,urban
5086,6960,7405,14339,urban
3421,4463,4771,13146,urban
1265,2831,1337,20447,urban
9149,10001,12190,13526,urban
2674,4135,5190,19044,urban
2484,3794,3500,14142,urban
7091,6986,7641,8310,urban
7405,8271,8638,10538,urban
1848,3500,2582,20761,urban
3290,4758,5728,14418,urban
5682,7248,7458,15794,urban
2189,4319,3100,19936,urban
6593,8257,8716,9057,urban
1337,2412,1514,17485,urban
3585,4994,3788,20683,urban
3906,5531,5374,16882,urban
4882,5833,6436,12989,urban
5335,6907,7209,15742,urban
4509,5944,5662,15204,urban
2929,4522,4181,17773,urban
4102,5636,4817,16685,urban
2995,5374,3650,23776,urban
2779,4627,4004,19477,urban
10237,11809,13081,13422,urban
3146,5190,4627,13605,urban
4587,5466,6055,14274,urban
6803,6934,8952,16554,urban
1475,3853,1809,22937,urban
4548,6527,6088,17957,urban
8257,8375,9136,9345,urban
6763,7707,8965,10656,urban
6003,8087,8415,14391,urban
1796,3598,2281,22020,urban
6567,7786,8520,10853,urban
4876,6128,6658,18153,urban
1999,3172,2798,11180,urban
3368,4863,4719,16292,urban
6986,8729,10158,16226,urban
3500,5230,5380,16213,urban
3368,4601,4469,14523,urban
2779,4974,4057,15886,urban
7877,9935,11521,17891,urban
6934,8231,9227,10223,urban
1409,4260,1914,24012,urban
6842,7550,8978,11167,urban
4450,5590,5020,20919,urban
2241,3749,3113,17917,urban
2346,3971,3644,16200,urban
1153,2084,1645,12635,urban
2943,4024,3231,19556,urban
1311,3087,1887,23933,urban
2228,3683,3310,19136,urban
4411,5983,5308,15610,urban
2005,3768,2864,20172,urban
4050,5616,5780,16371,urban
7484,9594,10223,17105,urban
2805,4640,4122,16685,urban
1887,3513,2556,22570,urban
1868,3775,2792,20277,urban
4443,6455,6291,18350,urban
2176,3152,2975,9411,urban
4587,5584,6265,14208,urban
2884,4660,3906,19005,urban
4240,5158,5243,13972,urban
2969,4044,4083,13094,urban
3650,5584,5420,17092,urban
6200,7681,8415,13277,urban
4496,5820,5741,15139,urban
3611,5387,5256,15034,urban
4352,4882,5046,9319,urban
4856,6088,6226,14837,urban
4430,5911,6527,16410,urban
9398,9804,11311,11888,urban
4463,6377,6095,19805,urban
6344,8166,8546,14326,urban
3382,5177,4568,20866,urban
2949,3860,5505,20683,urban
3631,4882,4234,13369,urban
5321,5623,6442,8821,urban
1717,3460,1769,21862,urban
7327,8139,8913,12111,urban
3093,3912,3932,10237,urban
11128,12635,14588,16004,urban
1927,3965,2818,23147,urban
1534,2431,2294,5806,urban
1422,3237,1992,19805,urban
1756,3355,2313,27236,urban
8624,9843,9961,15086,urban
1802,3119,2995,16318,urban
3722,4902,4915,19385,urban
10446,12137,13684,15008,urban
5118,6907,7130,15702,urban
8349,9489,10302,13789,urban
2372,4954,3198,27970,urban
1776,2215,2929,5492,urban
6986,9149,9018,15165,urban
1632,4096,2045,22544,urban
8415,9935,10512,12085,urban
2307,4129,3447,21338,urban
3408,5007,5177,19346,urban
2818,4234,3998,17118,urban
5610,7287,8349,12937,urban
7130,8598,9765,12216,urban
2189,4299,2589,19503,urban
6986,8244,8860,14234,urban
2136,2766,3159,4771,urban
3801,5492,6416,14365,urban
819,2071,1127,15938,urban
2058,3821,2077,22885,urban
3585,5413,4987,18769,urban
1514,4070,1979,21600,urban
4404,5774,5046,17878,urban
2536,4240,3893,16502,urban
4555,5859,5767,16148,urban
4247,4528,4515,6947,urban
6711,7746,7733,8598,urban
3749,5439,5944,15322,urban
5335,6894,7104,15977,urban
2281,4247,3054,22177,urban
3886,5754,3971,17708,urban
8048,9542,10355,11102,urban
4836,6252,6920,11954,urban
2077,3722,2877,21312,urban
8297,10171,10564,13395,urban
3447,5099,4666,22308,urban
3657,4764,5144,13893,urban
7563,8520,9175,13605,urban
10171,11691,10551,16816,urban
1147,2523,1527,19556,urban
13513,16187,17996,22990,urban
1697,4181,2471,22361,urban
3460,4941,5000,15597,urban
3002,4640,4679,17786,urban
5990,7025,9870,16384,urban
2326,3591,3355,20735,urban
5898,6213,6265,14811,urban
3985,6180,6750,16607,urban
3277,4142,4732,8742,urban
3618,5276,5747,17341,urban
5099,6239,6986,7602,urban
6704,7890,9136,10328,urban
2366,4640,3139,11967,urban
6488,8480,8244,17236,urban
2969,4102,4476,7733,urban
8454,10237,11311,15427,urban
7458,8271,7825,12832,urban
5531,7038,7274,12137,urban
3906,5531,5426,16344,urban
2077,3867,2425,22649,urban
2621,5007,3539,19595,urban
3526,4509,3696,14903,urban
5675,6554,8257,13238,urban
1658,3368,2202,23226,urban
6527,7733,7825,11940,urban
5636,6947,7183,12963,urban
4142,5053,5203,15047,urban
3578,5118,4692,13146,urban
5203,6973,6632,16869,urban
3591,4797,4968,9227,urban
3133,4273,4044,10722,urban
5151,6619,6842,12976,urban
9345,10014,11272,11836,urban
3958,5675,5295,17760,urban
7366,7969,8572,10197,urban
3257,4797,4483,16266,urban
4247,6685,5498,20394,urban
8729,9568,11023,14234,urban
7209,9214,9332,14470,urban
7917,8480,10014,13343,urban
1501,2346,2300,10433,urban
2077,3028,2431,17065,urban
1973,3473,3172,12871,urban
3349,5151,4954,18206,urban
1507,2635,1678,15912,urban
4784,5040,5223,6088,urban
5282,5511,7012,9345,urban
6475,7471,7707,16620,urban
3257,4902,4417,14391,urban
6042,6422,7628,9332,urban
5774,6239,6554,7681,urban
2104,3054,2726,7969,urban
6737,8559,9018,14745,urban
9070,9922,11285,11980,urban
1855,3172,1946,18337,urban
2458,4587,3978,16004,urban
1284,1992,2058,3893,urban
3539,5374,4928,17537,urban
2602,3329,2956,8297,urban
3028,3945,4227,14260,urban
6920,8520,8729,17445,urban
4279,4719,5328,8126,urban
12871,13618,12465,13120,urban
10420,11888,14247,14798,urban
6593,8048,8257,14627,urban
1730,3408,2005,20683,urban
4168,4679,5131,7078,urban
1284,2975,1481,19451,urban
1979,4338,2687,23645,urban
2307,3867,3323,17839,urban
1409,3251,1809,19280,urban
1645,3408,3093,18337,urban
2471,3604,3414,18900,urban
3165,4784,3591,21731,urban
