B02,B03,B04,B08,class
1291,2235,1022,249,water
492,885,590,0,water
1055,2163,898,151,water
1560,2654,1212,524,water
1586,2536,1284,767,water
1127,1226,1324,1966,water
1809,2189,2720,5190,water
1416,1586,2287,4358,water
485,813,629,0,water
944,2091,636,0,water
996,2038,701,13,water
1625,2713,1494,865,water
1612,2687,1291,511,water
1429,2431,1055,347,water
1953,2969,1606,1003,water
1022,2130,760,39,water
996,2084,695,0,water
354,531,256,0,water
839,1927,747,288,water
1730,2595,1193,433,water
1167,1370,1835,2661,water
1035,1933,714,72,water
485,439,236,0,water
1455,2451,1167,478,water
1068,1999,721,105,water
1226,2143,911,288,water
446,531,164,0,water
1573,2477,1127,754,water
1363,1769,1317,1409,water
426,433,216,0,water
1029,2156,754,0,water
1383,2379,1212,603,water
1678,2805,1350,793,water
1534,2405,1108,511,water
1304,2543,1094,570,water
472,773,609,20,water
1553,2582,1160,655,water
675,937,708,0,water
1062,1317,1599,3093,water
1291,2300,1003,111,water
1815,2635,1337,911,water
1534,2451,1068,465,water
1108,1966,983,636,water
1461,2359,1127,642,water
891,963,1127,1842,water
1081,2123,741,0,water
1147,2176,891,118,water
1042,1684,898,426,water
367,478,236,0,water
1298,2320,976,282,water
1671,2713,1422,668,water
406,380,177,0,water
1468,2458,1199,767,water
1212,2261,937,459,water
839,806,583,190,water
524,636,328,72,water
1068,2025,747,118,water
1514,1658,2346,3637,water
2294,3486,1907,1448,water
1678,2569,1258,800,water
1245,2209,885,223,water
944,1874,747,177,water
1029,2215,721,0,water
1579,2576,1284,701,water
1383,2412,1016,577,water
800,826,1068,1278,water
1363,2326,990,426,water
1088,2156,859,360,water
1547,2340,1127,695,water
380,518,288,0,water
511,583,256,0,water
1743,2595,1284,714,water
1219,2209,990,177,water
1160,2123,800,387,water
1167,2097,767,229,water
1140,2156,786,157,water
1593,2536,1311,741,water
931,2051,773,92,water
328,570,256,0,water
1153,2071,800,0,water
957,2077,786,85,water
1160,2117,845,301,water
826,898,898,1167,water
1599,2582,1173,832,water
1049,1973,839,406,water
937,1874,701,66,water
1003,2005,714,144,water
295,452,216,0,water
1317,2346,1062,341,water
1160,2156,917,164,water
1186,2182,859,249,water
963,996,1311,2248,water
1468,2549,1219,603,water
1094,1927,800,242,water
970,1003,1265,2274,water
1357,2307,1035,328,water
1258,2222,859,236,water
1625,2182,1874,2195,water
1193,1573,1593,3421,water
1632,2005,2241,3198,water
1291,2189,976,524,water
1167,2320,917,275,water
2635,3237,4201,6783,water
1343,2228,878,433,water
970,2005,708,85,water
1573,2687,1330,636,water
970,1999,747,105,water
505,839,550,0,water
1730,2562,1317,832,water
1691,2359,1108,472,water
1081,2333,832,282,water
983,1212,1501,2235,water
741,793,472,236,water
1619,2687,1317,767,water
1173,2071,813,282,water
1566,2451,1147,721,water
976,2025,780,105,water
583,754,577,98,water
1901,2693,1599,1108,water
1101,2032,806,85,water
1088,2097,786,341,water
256,531,170,0,water
1442,2379,1075,629,water
2556,3329,4214,8847,water
1193,2287,944,387,water
1553,2477,1226,465,water
1232,2189,963,328,water
433,498,256,0,water
1927,2903,1534,963,water
1468,2431,1094,328,water
1389,2451,1075,675,water
1140,2156,826,315,water
970,2091,727,20,water
786,924,1147,1560,water
1081,2058,806,138,water
1206,2182,904,177,water
354,505,256,0,water
570,1016,773,85,water
354,413,183,0,water
1180,1992,780,321,water
393,433,216,0,water
1212,2005,852,341,water
1547,2582,1402,662,water
1527,2608,1232,780,water
393,446,301,0,water
1435,2490,1062,537,water
1206,2320,944,511,water
1101,2117,786,111,water
1422,2510,1134,721,water
1343,1730,2143,3473,water
1396,2569,1160,557,water
1212,2287,1003,118,water
1304,2431,944,111,water
990,1992,721,20,water
1022,2117,872,118,water
1134,2182,800,308,water
1684,2595,1317,623,water
1029,1855,721,0,water
334,518,216,0,water
1461,2405,1003,662,water
1022,1999,734,0,water
1180,2261,898,79,water
1055,1973,727,0,water
1035,1992,767,66,water
1350,2431,1101,374,water
1219,2189,963,59,water
1212,2215,885,98,water
1153,2169,872,367,water
1180,2045,859,98,water
1606,2582,1540,590,water
1278,2195,839,360,water
1409,2464,1212,885,water
1003,2025,727,59,water
301,505,242,0,water
1337,1534,1835,2497,water
1278,2261,917,269,water
1160,2051,885,367,water
688,793,668,321,water
1389,2353,1068,636,water
439,721,511,0,water
485,452,138,0,water
1088,2150,714,380,water
1278,2235,937,400,water
1147,2209,845,52,water
570,813,583,0,water
806,924,531,354,water
2851,3545,4266,7766,water
1042,2215,878,197,water
924,1212,1376,2215,water
1265,2202,976,531,water
1940,2857,1475,1160,water
590,433,498,695,water
1298,2300,1022,341,water
354,472,183,0,water
1887,2733,1442,944,water
498,459,269,0,water
1101,2228,793,144,water
1094,2064,754,118,water
944,2104,859,0,water
1094,2176,878,256,water
1239,2399,1009,387,water
1763,2654,1422,655,water
1003,2209,878,301,water
1409,2392,1029,570,water
1468,2412,1121,662,water
1599,2530,1298,518,water
1298,2471,1147,505,water
1134,2274,898,157,water
1029,2274,832,0,water
354,465,210,0,water
485,557,360,72,water
1003,2117,793,138,water
1625,2562,1370,800,water
990,1075,1534,2569,water
1468,2444,1055,393,water
1193,2169,859,262,water
1730,2654,1271,747,water
2641,3414,4483,7235,water
1684,2641,1232,623,water
406,518,295,0,water
1501,1632,2012,3677,water
1173,2261,885,223,water
1769,2674,1258,662,water
1206,2222,878,485,water
1219,2261,963,374,water
1835,2418,3133,5570,water
1068,2287,924,328,water
1278,1612,1973,3257,water
963,1193,1514,1901,water
1632,2071,2556,4594,water
1579,2517,1324,767,water
544,564,229,66,water
1094,1966,859,328,water
1140,2084,852,308,water
1455,1324,1304,1173,water
1828,2766,1389,859,water
1311,2359,1062,518,water
1029,2222,826,216,water
1003,2071,754,0,water
1291,2372,1042,144,water
1081,2018,701,39,water
380,478,288,33,water
1343,2136,885,308,water
1022,2084,819,0,water
1121,2333,885,72,water
937,1108,1219,1763,water
1422,2248,924,387,water
1442,1579,2058,2720,water
1861,2641,1311,701,water
1370,1691,1101,721,water
1232,2392,990,262,water
1455,1894,2150,3834,water
1062,2156,917,92,water
1619,2366,1317,813,water
374,465,197,0,water
1153,2195,813,360,water
1219,2294,1009,334,water
328,498,262,20,water
1304,2209,944,498,water
1304,2274,944,249,water
1809,2661,1271,623,water
1239,2209,734,262,water
282,465,223,0,water
754,832,590,288,water
1363,2228,1016,374,water
1121,2366,931,66,water
1553,2569,1226,813,water
1173,2353,885,269,water
1422,2228,878,472,water
1593,2621,1291,714,water
1121,2084,839,315,water
1488,2562,1147,505,water
2549,3093,3860,7137,water
1140,2163,904,315,water
1088,2058,852,262,water
1796,2451,1245,806,water
1022,1802,767,387,water
1946,2811,1566,944,water
354,439,236,0,water
1180,2182,859,393,water
950,1009,1180,1632,water
1127,2248,852,197,water
1140,2058,727,151,water
518,675,360,177,water
983,2058,767,105,water
1075,2176,800,0,water
557,459,242,0,water
1219,1986,891,393,water
701,963,1127,1593,water
1147,2130,780,0,water
3663,4253,5623,8343,water
1180,2064,773,72,water
1494,2471,1101,655,water
950,1953,741,79,water
1049,1927,708,111,water
1291,2222,970,419,water
537,950,714,360,water
1121,2241,878,98,water
1763,2818,1370,714,water
1193,2150,976,459,water
1651,2720,1317,944,water
1127,2150,832,170,water
1199,2451,1068,505,water
1160,2235,773,0,water
360,616,256,0,water
1304,2287,996,360,water
1357,2261,950,321,water
1265,2254,872,367,water
1350,2392,1114,564,water
1461,2451,1055,400,water
1284,2385,1121,367,water
1088,2222,859,282,water
629,682,498,79,water
1134,2274,911,249,water
1802,2746,1514,911,water
1068,1920,721,26,water
485,898,668,996,water
990,1999,682,39,water
1114,1999,668,0,water
1212,2274,970,157,water
1527,2307,1081,531,water
1291,2136,931,151,water
1822,2569,3159,5053,water
911,2215,826,111,water
1199,2241,976,360,water
1212,2281,898,328,water
963,1966,845,111,water
1507,2117,2228,4201,water
1291,2326,911,315,water
1029,2025,800,144,water
1239,2333,1035,308,water
1049,2038,721,85,water
1350,2385,970,439,water
1514,2471,1173,596,water
1167,2123,852,282,water
1389,2595,1193,465,water
1383,2431,1153,570,water
1566,2687,1265,557,water
360,577,269,0,water
1566,2576,1304,636,water
1304,2254,1016,374,water
1226,2248,1035,452,water
498,498,269,79,water
603,682,426,66,water
498,426,210,0,water
1409,2340,1022,334,water
1271,2366,1016,419,water
1199,1743,1298,924,water
1540,2431,1140,459,water
125,242,295,7,water
1593,2746,1271,852,water
1226,2412,852,0,water
1055,2143,668,92,water
898,1868,688,111,water
1606,2464,1193,642,water
1271,2248,1029,577,water
465,439,223,0,water
1370,2333,931,406,water
1219,2091,904,439,water
1966,2713,1416,878,water
1468,2346,1055,478,water
950,931,1199,1658,water
1042,1127,1593,2018,water
1219,2018,786,334,water
1337,2071,806,452,water
1619,2654,1265,609,water
419,806,492,0,water
1167,2156,708,0,water
1127,2222,917,138,water
1219,2353,1016,131,water
1094,2064,813,288,water
1704,2635,1357,708,water
1514,2458,1042,505,water
1134,2235,970,210,water
295,413,256,0,water
374,419,183,0,water
1199,2281,898,223,water
1245,2268,1022,413,water
1173,2143,917,282,water
1212,2150,760,249,water
1239,2307,878,269,water
1035,1101,1252,1855,water
1343,2444,1127,708,water
1730,2759,1455,577,water
1068,1940,780,111,water
878,898,1042,1291,water
387,439,197,0,water
1455,2425,1134,557,water
1645,2444,1330,714,water
524,845,570,0,water
904,2084,760,7,water
3690,4483,5597,9398,water
1383,2326,963,341,water
852,944,1101,1494,water
963,2077,813,210,water
1330,2399,1035,301,water
393,354,236,0,water
1828,2418,2333,2654,water
1199,1396,1966,3251,water
1140,2038,859,341,water
616,747,485,0,water
734,990,675,537,water
1055,2045,773,118,water
3290,4168,5217,7340,water
1547,2530,1278,518,water
1717,1842,2510,4705,water
1573,2136,2071,5761,water
878,1003,1153,1750,water
1868,2353,2484,3139,water
1108,2228,872,210,water
1121,2117,845,262,water
839,1003,1258,2130,water
859,990,1081,1311,water
1815,2752,1461,813,water
1311,2163,944,387,water
498,511,249,98,water
1363,2333,1062,387,water
1684,2648,1402,649,water
1180,2313,898,177,water
2497,3106,3768,6560,water
1121,2123,806,0,water
577,839,590,105,water
426,485,262,0,water
1055,2143,773,0,water
1258,2287,944,472,water
1599,2503,1232,564,water
1101,2005,708,98,water
1422,2444,1127,374,water
1121,2195,754,20,water
288,583,269,0,water
1540,2497,1298,682,water
544,937,780,0,water
2857,3355,4109,8015,water
1062,2209,780,157,water
1016,1973,721,138,water
1239,2313,1049,334,water
1704,2556,1265,603,water
1147,2235,911,229,water
1553,2399,1121,636,water
1769,2792,1376,714,water
1219,2032,885,452,water
1311,2536,1081,413,water
1212,2340,983,564,water
1324,1901,1606,1743,water
1357,1756,1881,3945,water
1114,2169,898,426,water
1075,2130,832,144,water
983,1986,767,92,water
1022,1488,1448,2130,water
1003,2143,767,39,water
1075,2071,793,334,water
1153,2300,885,380,water
1042,2077,734,164,water
1226,2241,924,236,water
1475,2615,1180,419,water
459,367,223,0,water
1226,2366,1029,328,water
1167,2300,1016,387,water
1704,2884,1455,649,water
1612,2674,1252,524,water
1920,2687,1494,859,water
1330,2340,983,360,water
1442,2353,1049,537,water
1049,2032,754,79,water
1593,2621,1311,459,water
1317,2392,996,360,water
1232,2104,786,262,water
1127,2169,786,190,water
1219,2313,891,242,water
518,557,360,0,water
1370,2261,957,229,water
1357,2326,1088,360,water
1284,2123,944,334,water
1638,2608,1245,662,water
433,636,341,0,water
1684,2543,1291,537,water
1396,2497,1068,439,water
1042,2110,773,0,water
1842,2595,1370,603,water
1186,2189,891,446,water
426,505,210,0,water
1697,2811,1481,754,water
891,2005,1140,583,water
1619,2431,1212,865,water
1691,2117,2589,3539,water
367,537,249,0,water
1520,2569,1055,492,water
1055,2268,885,354,water
1494,2503,1167,406,water
1173,2300,950,380,water
1265,2051,970,354,water
544,832,675,2366,water
963,2051,872,334,water
387,465,301,0,water
1475,2503,1081,308,water
1003,2064,780,229,water
1337,2372,898,419,water
1232,2274,865,269,water
891,1160,819,767,water
1678,2739,1448,695,water
1108,2209,845,216,water
1199,2143,904,164,water
1147,2202,878,170,water
1114,2189,937,308,water
492,747,433,0,water
1147,2215,826,295,water
1357,2340,1068,688,water
308,570,315,0,water
963,1409,1435,3283,water
1481,2418,1094,662,water
1874,2857,1435,1140,water
1088,2025,767,151,water
1350,2320,1003,426,water
1062,2077,773,170,water
1258,2320,970,236,water
1055,2222,826,249,water
1435,2202,1763,5780,water
406,550,282,0,water
1199,2150,917,360,water
1153,2195,793,20,water
1108,2287,924,308,water
1409,2287,990,695,water
1691,2595,1278,819,water
590,813,472,0,water
1134,2084,813,98,water
1317,2209,976,341,water
1147,2084,852,203,water
1737,2261,2995,4057,water
459,583,236,0,water
308,400,210,0,water
1016,1842,963,485,water
1258,2405,1035,518,water
1114,2032,845,301,water
1429,2464,1160,767,water
1435,2333,970,465,water
1402,2484,1068,288,water
1383,2248,898,315,water
1475,2412,1068,695,water
1088,1914,1232,1134,water
1180,2097,780,360,water
433,544,275,7,water
1147,2169,885,295,water
957,2077,675,0,water
360,498,216,0,water
1488,2294,1042,695,water
924,1986,708,46,water
1658,2543,1173,675,water
1278,2182,826,341,water
308,564,321,0,water
1258,2294,931,472,water
1337,2372,1029,301,water
1278,2130,1009,308,water
1167,2340,865,0,water
1802,2654,1507,950,water
1101,2176,885,301,water
1081,2005,767,328,water
1586,2766,1350,767,water
1029,1062,1252,2268,water
944,1094,1226,2091,water
1507,2608,1324,727,water
367,498,223,0,water
655,754,544,72,water
1579,2608,1226,793,water
1461,2536,1167,544,water
1468,2523,1035,478,water
1455,2517,1147,498,water
1278,2189,813,52,water
1219,2136,1278,1350,water
1730,2556,1337,780,water
3244,4201,5243,8172,water
1180,2300,898,262,water
1049,2136,773,138,water
1022,2045,695,105,water
1304,2254,924,151,water
1081,2097,898,400,water
1553,2530,1324,793,water
1337,2300,898,210,water
1206,2215,990,360,water
2136,2648,3552,6029,water
1671,1769,2241,4535,water
518,511,354,177,water
944,1933,721,72,water
1553,2517,1245,727,water
1160,2110,957,465,water
1278,2025,950,354,water
1678,2248,2222,2458,water
1042,2058,701,125,water
1062,2222,819,249,water
1599,2372,1042,485,water
1160,2254,859,223,water
1022,2195,767,360,water
1094,1966,701,13,water
190,360,269,223,water
341,446,210,0,water
996,2025,741,197,water
950,1743,721,275,water
1075,2189,721,0,water
1278,2222,917,242,water
1265,2359,1075,334,water
360,590,203,0,water
1271,2235,898,439,water
406,360,183,0,water
944,2084,793,105,water
452,505,170,0,water
1094,2038,898,275,water
1357,2477,1167,524,water
1894,2825,1442,859,water
1291,1593,1763,2241,water
1566,2687,1317,629,water
655,904,793,374,water
1075,2294,1016,328,water
1042,2156,819,66,water
1088,2084,800,347,water
3853,4797,6318,10269,water
1874,2739,1507,754,water
583,505,288,0,water
1914,2641,3067,4666,water
1619,2602,1343,754,water
360,596,295,183,water
1239,2294,963,249,water
1665,2477,1180,701,water
1396,2320,1049,557,water
1789,2700,1324,898,water
1212,2189,1671,1560,water
891,1206,1455,1861,water
1828,2943,1573,944,water
1173,2130,819,125,water
1009,1127,1284,1710,water
1232,2051,786,85,water
1022,1887,721,85,water
1265,1927,1475,1317,water
3237,5302,4640,13546,water
642,1003,793,374,water
1160,2254,839,387,water
1324,2399,1009,341,water
1376,2372,1049,518,water
1573,2412,1127,564,water
1383,2300,950,682,water
1029,2038,688,33,water
1127,2399,983,393,water
1239,2300,917,413,water
1055,2064,747,164,water
564,734,524,0,water
1081,2189,845,262,water
1173,2143,859,406,water
354,911,596,0,water
1330,2451,1140,642,water
1094,2268,878,315,water
413,518,347,0,water
1350,2379,1009,374,water
1468,2510,1127,780,water
1108,2110,806,197,water
1357,2418,963,360,water
1134,2182,852,328,water
492,518,229,0,water
1068,2123,767,138,water
2189,3277,1756,1232,water
1357,2523,1265,603,water
1553,2353,1173,682,water
367,518,177,0,water
1284,2189,911,216,water
1186,2012,878,315,water
1632,2648,1271,708,water
452,419,256,0,water
1802,2635,1363,780,water
406,406,183,0,water
1730,2556,1330,773,water
1160,2150,891,203,water
1284,2372,1062,374,water
1134,2189,832,203,water
1042,2156,911,151,water
1193,2189,839,249,water
1632,2503,1167,813,water
1383,2543,1180,518,water
1088,2222,898,288,water
1193,2405,1081,478,water
1153,2091,819,315,water
944,2018,708,59,water
1068,2169,800,341,water
1245,2392,1055,557,water
1153,2136,865,315,water
1619,2687,1304,649,water
459,819,531,138,water
1822,2831,1514,727,water
2503,2864,3788,6318,water
1140,2222,826,98,water
1180,2268,957,275,water
1874,2654,1278,839,water
1245,2058,760,131,water
1573,2444,1101,492,water
1219,2215,911,295,water
1252,2313,1016,236,water
957,1108,1239,1920,water
1409,2294,970,485,water
1180,2182,859,387,water
1153,2215,859,347,water
1586,2759,1357,734,water
1081,2222,832,151,water
1219,2248,924,347,water
1206,2051,885,380,water
616,727,518,0,water
924,2045,741,0,water
1383,2346,1035,727,water
242,550,170,7,water
236,406,249,0,water
1311,2268,865,92,water
1291,2379,1049,282,water
1553,2608,1304,721,water
1009,2005,655,59,water
419,609,354,66,water
1973,3080,1540,865,water
433,531,249,0,water
878,976,1219,2163,water
1127,2189,767,0,water
406,505,183,0,water
1114,2294,891,197,water
1029,2209,878,151,water
950,2064,767,0,water
1180,2182,944,347,water
2910,3585,4843,7097,water
485,819,596,0,water
1239,2405,1121,655,water
1140,2313,845,190,water
1416,2385,1009,511,water
1324,2287,957,452,water
1553,2471,1212,662,water
1527,2615,1101,367,water
557,845,629,0,water
1003,1979,662,0,water
1212,1291,1684,3237,water
1075,2071,872,190,water
1134,1442,1796,2975,water
1160,2097,911,203,water
426,452,262,66,water
773,675,911,1193,water
1409,2477,1193,623,water
1252,2274,937,577,water
1370,2261,1042,439,water
1861,2713,1461,845,water
511,898,636,0,water
557,531,347,0,water
1108,2228,891,170,water
1658,2582,1153,734,water
1147,2045,754,59,water
1540,1940,2503,4456,water
