B02,B03,B04,B08,class
2353,3657,2018,1461,water
1999,3310,1612,996,water
2798,3985,2444,1874,water
2608,3880,2032,1455,water
2215,2785,1540,1278,water
2523,3677,2123,1520,water
2661,4024,2281,1586,water
2313,3493,2032,1284,water
1035,1068,904,2405,water
2772,4220,2418,1697,water
2543,3768,2005,1514,water
2110,3526,1822,1193,water
2897,4168,2497,2091,water
2484,3906,2209,1337,water
2254,3519,1842,1278,water
3152,4247,1704,1239,water
2490,3840,2189,1252,water
2353,3657,2077,1429,water
2228,3414,1691,1226,water
2097,3316,1651,878,water
2241,3486,1822,1075,water
2726,4194,2346,1632,water
2536,3762,2051,1422,water
2576,3775,2150,1573,water
2621,3880,2136,1376,water
2936,4352,2674,1933,water
2733,4050,2333,1789,water
2176,3290,1573,950,water
2805,4194,2399,1481,water
2602,3880,2294,1737,water
2405,3735,2150,1370,water
2281,3388,1710,1199,water
2248,3342,1691,1271,water
3002,4260,2543,1868,water
2811,4011,2320,1586,water
2595,3749,2104,1645,water
2818,4234,2490,2084,water
2844,4207,2484,1973,water
2281,3834,1959,1311,water
2477,3945,2156,1402,water
3074,4443,2484,1710,water
2215,3355,1730,1101,water
2399,3840,2064,1402,water
2628,3998,2307,1704,water
2058,3251,1566,931,water
2648,3906,2215,1776,water
2543,4089,2150,1534,water
2949,4194,1874,1481,water
2294,3408,1828,1232,water
2602,3552,1507,1108,water
2811,3945,2313,1881,water
2739,4037,2176,1494,water
2353,3559,1868,1324,water
2766,4102,2444,1697,water
2910,4220,2543,2005,water
3093,4227,2595,2091,water
2857,4148,2530,1979,water
2353,3500,2110,1343,water
2366,3808,2176,1278,water
2916,4266,2536,2005,water
2241,3591,1802,1108,water
2687,3775,2333,1815,water
2084,3342,1684,1153,water
3388,4640,1959,1271,water
2425,3926,2320,1481,water
2857,3945,2182,1802,water
2385,3021,1501,1357,water
2477,3559,2018,1343,water
2490,3945,2195,1540,water
2045,3310,1724,1062,water
2621,3762,2281,1769,water
2451,3683,1973,1330,water
2300,3670,1933,1193,water
2582,3722,2097,1606,water
2241,3467,1822,1068,water
2608,3867,2136,1724,water
2490,3880,2287,1481,water
1232,1606,944,721,water
2123,3277,1750,1062,water
2805,4207,2458,1920,water
2497,3578,2123,1566,water
2621,3971,2143,1488,water
1416,1520,1101,1081,water
2621,3801,2241,1678,water
2215,3454,1684,1206,water
2444,3788,2012,1330,water
3021,4129,2569,2097,water
2615,3971,2353,1553,water
2261,3480,1717,1330,water
2254,3552,1887,1153,water
2353,3808,2038,1317,water
2693,3781,2215,1750,water
2287,3657,2032,1232,water
2687,4155,2530,1573,water
2589,4011,2202,1593,water
3133,4378,2733,2136,water
3126,4037,2163,1560,water
2438,3690,2058,1527,water
3290,4260,2123,1632,water
2536,3867,2045,1376,water
2202,2870,1632,1501,water
2464,3827,2235,1324,water
2988,4102,1894,1494,water
2884,4220,2510,1645,water
2176,3591,1815,1252,water
2707,3644,1527,1134,water
2307,3703,1881,1094,water
2254,3447,1927,1226,water
2385,3539,1874,1265,water
2372,3709,2189,1514,water
2674,3985,2209,1448,water
2936,4102,2458,1992,water
2405,3677,2169,1435,water
2569,3703,2130,1416,water
2399,3237,1475,1147,water
2779,4076,2320,1298,water
2471,4063,2307,1461,water
2825,3998,2300,1815,water
2969,3939,1717,1442,water
2320,3677,1992,1134,water
2517,4024,2195,1593,water
2962,4181,2490,1907,water
2431,3912,2320,1573,water
2818,4063,2477,1907,water
3368,4587,1914,1363,water
2569,3683,2209,1311,water
2353,3899,2058,1475,water
2307,3618,1815,1396,water
2687,3552,1789,1475,water
2890,4102,2549,1953,water
2477,3867,2077,1409,water
2490,3801,2202,1298,water
2805,4247,2543,1946,water
2313,3028,1704,1455,water
2693,3919,2307,1409,water
2726,4011,2372,1835,water
2241,3624,1809,1114,water
2988,4535,2582,1979,water
2713,4155,2477,1868,water
2870,4299,2595,1901,water
2674,4030,2307,1599,water
2549,3670,2051,1514,water
2877,4116,2530,1973,water
1357,1625,1245,1180,water
2582,3840,2222,1776,water
2412,3716,2025,1553,water
2884,4089,2346,1802,water
2503,3827,2077,1402,water
2995,4378,2458,1907,water
2995,4234,2608,2268,water
2287,3755,1940,1186,water
2202,3447,1789,1291,water
2884,4155,2458,1907,water
2359,3690,1940,1219,water
2458,3146,1553,1271,water
1560,1540,1304,1284,water
2189,3591,1920,1199,water
2254,3473,1756,1206,water
2923,4365,2621,1855,water
2385,3427,1835,1298,water
1481,1861,1081,872,water
2372,3709,2097,1566,water
2438,3703,1986,1357,water
2209,3434,1756,1239,water
2241,3447,1809,1258,water
2477,3840,2379,1586,water
2163,3211,1088,832,water
2189,3663,1809,1153,water
3172,4469,2811,2222,water
2307,3473,1828,1239,water
2418,3775,1986,1494,water
2261,3591,1717,1094,water
2431,3631,1979,1586,water
2752,4279,2451,1940,water
2549,4089,2405,1553,water
2746,3965,2222,1606,water
2222,3578,1802,1127,water
2143,3559,1842,1127,water
2431,3749,2150,1304,water
2713,3906,2248,1730,water
2038,3218,1599,944,water
2228,3539,1914,1245,water
2576,3906,2091,1442,water
2333,3185,1534,1212,water
2215,3454,1835,1088,water
2805,4050,2418,1946,water
2536,3604,1992,1284,water
2392,3539,1756,1140,water
2313,3368,1901,1350,water
2569,4011,2326,1527,water
2667,3362,1861,1461,water
2674,3840,2359,1704,water
2530,3932,2143,1383,water
1573,2228,1022,1167,water
2385,3473,1855,1167,water
2641,3552,1645,1101,water
1881,3224,1612,865,water
2530,3860,2228,1481,water
2759,4050,2412,1455,water
2608,3860,2228,1461,water
2110,3355,1651,1022,water
2549,4076,2274,1527,water
2392,3624,2084,1442,water
2635,3880,2104,1710,water
2687,3880,2202,1730,water
3119,4522,2720,2018,water
2425,3794,2202,1560,water
2530,4037,2353,1678,water
2556,3958,2209,1383,water
2497,3945,2366,1455,water
2176,3447,1756,1239,water
2687,3985,2287,1710,water
2268,3185,1442,1049,water
2903,4030,2458,1887,water
3080,4234,2654,2104,water
2235,3513,1855,1108,water
2654,3880,2104,1684,water
2995,4312,2628,1953,water
2530,4024,2241,1389,water
2071,3434,1724,1140,water
2412,3729,1986,1370,water
2549,3729,1946,1363,water
2615,3277,1448,1029,water
2320,3329,1822,1298,water
2720,4122,2418,1442,water
3146,4378,2752,2274,water
2517,3775,2123,1593,water
2648,3958,2326,1625,water
2497,3840,2097,1442,water
2490,3709,2150,1520,water
2562,3690,2110,1429,water
2425,3670,2018,1219,water
2648,3985,2261,1284,water
2379,3657,1887,1258,water
2648,3998,2274,1651,water
2340,3591,1868,1416,water
2143,3368,1763,1088,water
2366,3847,2058,1422,water
3172,3945,1953,1612,water
2648,4168,2307,1586,water
2602,3906,2294,1317,water
2569,3853,2084,1311,water
4679,6206,2713,1284,water
2556,3788,2228,1396,water
2097,3434,1769,990,water
3264,4201,2064,1730,water
2045,3290,1612,1009,water
2215,3539,1861,1167,water
2399,3703,2038,1455,water
2497,4004,2163,1350,water
2766,4037,2372,1809,water
2870,4181,2431,1619,water
2261,3401,1651,1081,water
2556,4030,2215,1475,water
2517,4063,2346,1527,water
2458,3526,1992,1271,water
2385,2857,1665,1402,water
2831,4214,2451,1560,water
2326,3486,1783,1291,water
2399,3762,1946,1252,water
2458,3867,2130,1389,water
2726,3985,2287,1848,water
2503,3827,2169,1658,water
2418,3893,2176,1435,water
2379,3565,1907,1193,water
2307,3690,1933,1376,water
2471,3788,2104,1671,water
2687,4004,2379,1835,water
2680,3742,2130,1573,water
2340,3460,1809,1199,water
2425,3513,1992,1416,water
2248,3473,1789,1081,water
2569,3965,2294,1586,water
2569,3998,2287,1704,water
3886,5086,2163,1062,water
2818,4102,2471,1914,water
2235,3500,1802,1016,water
2464,3735,2012,1534,water
2962,4168,2648,2084,water
2667,3808,2018,1507,water
2156,3500,1861,1147,water
2399,3368,1835,1278,water
2687,4044,2582,1665,water
2425,3821,2045,1593,water
2897,4286,2569,1815,water
2615,3788,2045,1717,water
2418,3788,1953,1461,water
2110,3290,1769,1193,water
2576,4030,2241,1717,water
2851,4050,2182,1560,water
2130,3388,1809,1252,water
2785,3880,2359,1448,water
2995,4338,2615,2156,water
2195,3277,1743,1121,water
2962,4338,2510,1842,water
2582,3906,2228,1383,water
2189,3473,1815,1153,water
2379,3742,1992,1271,water
2268,3408,1658,1173,water
2562,3919,2333,1756,water
2195,3454,1940,1199,water
2077,3316,1697,1127,water
2458,3945,2202,1488,water
2307,3631,1901,1265,water
2202,3513,1769,1108,water
2536,3159,1769,1468,water
2372,3447,1776,1226,water
2359,3408,1776,1173,water
2615,3880,2163,1593,water
2018,3355,1638,917,water
2071,2870,1658,1383,water
2392,3768,1966,1383,water
2123,3539,1743,1212,water
2123,3349,1724,1239,water
2844,4411,2490,1828,water
2379,3585,1822,1180,water
1226,1717,1055,1291,water
2300,3683,1973,1245,water
2490,3912,2032,1416,water
3002,4286,2556,1986,water
2320,3657,1868,1350,water
2195,3224,1612,944,water
2195,3408,1809,1134,water
2399,3945,2163,1402,water
2582,3906,2143,1468,water
2576,3749,1966,1206,water
2438,3644,1914,1265,water
2366,3486,1940,1422,water
2543,3827,2136,1442,water
2143,3277,1724,1324,water
2693,4037,2248,1665,water
2346,3093,1488,1108,water
3211,4469,1979,1448,water
3028,4312,2615,2209,water
2582,3893,2228,1429,water
2556,4050,2346,1599,water
2477,3794,2038,1291,water
2661,3893,2333,1946,water
2320,3722,1933,1455,water
2143,3480,1953,1357,water
2477,3847,2287,1455,water
2477,3722,2058,1350,water
2222,3447,1704,1049,water
2621,3867,2313,1278,water
2045,3355,1691,1127,water
2910,4391,2693,1710,water
2517,3644,2012,1514,water
2543,3735,2097,1593,water
2995,4384,2870,2241,water
2556,3853,2110,1383,water
2405,3932,2268,1343,water
2582,3539,1783,1376,water
2274,3506,1809,1108,water
2635,3998,2169,1547,water
2949,4266,2661,1861,water
3342,4424,2163,2005,water
3002,4417,2818,2241,water
3939,5400,2202,1416,water
2733,4096,2392,1632,water
2313,3467,1842,1219,water
2923,4024,1579,1101,water
2779,3958,2366,1901,water
2379,3735,1796,1134,water
2300,3880,1678,1370,water
2595,3742,2333,1763,water
2399,3814,2254,1363,water
2956,4220,2497,1842,water
2182,2831,1547,1383,water
2254,3578,1959,1507,water
2635,4116,2156,1540,water
2287,3670,1809,1147,water
2687,3985,2346,1448,water
2589,3631,1933,1573,water
2608,3991,2163,1396,water
2405,3552,2018,1376,water
2359,3591,1861,1153,water
2484,3670,2045,1402,water
2503,3611,1999,1553,water
2268,3382,1730,1252,water
2503,3696,2084,1245,water
2825,4063,2490,2032,water
2451,3965,2235,1566,water
2543,3814,2110,1671,water
2307,3578,1855,1370,water
2392,3853,2156,1501,water
2674,4142,2294,1599,water
2320,3080,1625,1311,water
2556,3985,2163,1501,water
4168,5702,2241,1055,water
2490,3762,1901,1245,water
2569,3722,2163,1468,water
3054,4430,2792,2195,water
2477,3631,1933,1435,water
2241,3401,1724,1094,water
2451,3886,2130,1442,water
2530,3867,2307,1271,water
2399,3133,1422,1160,water
2910,4220,2490,2058,water
2621,3919,2359,1547,water
2667,3768,2176,1435,water
2438,3192,1435,1016,water
2228,3414,1724,1022,water
2104,3329,1625,1193,water
2707,3513,1737,1370,water
3054,4247,2451,1842,water
2458,3631,2032,1514,water
4548,5787,2674,1383,water
2864,4011,2366,1887,water
2556,3821,2071,1638,water
2667,3840,2150,1658,water
2536,3853,2189,1691,water
2490,3565,1959,1304,water
1927,3290,1638,872,water
2910,4266,2503,2117,water
2451,3919,2215,1468,water
2477,3008,1671,1501,water
2693,4024,2340,1599,water
2084,3500,1566,1009,water
2766,4168,2451,1901,water
2916,4116,2517,2110,water
2589,3749,2130,1245,water
2621,3945,2228,1468,water
3021,4102,1874,1560,water
3028,4319,2549,2169,water
2268,3447,1907,1284,water
2582,3958,2045,1579,water
2752,4122,2353,1697,water
2235,3696,1894,1199,water
2503,3591,1940,1494,water
2359,3722,2045,1409,water
2431,3657,1914,1337,water
2150,3355,1212,904,water
1311,1429,1062,996,water
2556,3670,2156,1619,water
2831,3932,2399,1842,water
2222,3493,1769,1101,water
2844,3971,1750,1442,water
2294,3473,1927,1265,water
2058,3323,1632,1081,water
2995,4463,2792,1927,water
2543,3644,2045,1494,water
2451,3808,2110,1658,water
2359,3775,2097,1330,water
2418,3696,1992,1298,water
1953,2635,1429,1239,water
2582,3840,1527,1271,water
2543,3873,2163,1612,water
3113,4483,2556,2005,water
1127,1520,1153,1114,water
2517,3801,1973,1599,water
2477,3749,2268,1501,water
1317,1992,1186,1737,water
2254,3454,1842,1212,water
2215,3539,1835,1127,water
1894,2536,1219,1278,water
2569,3873,2268,1461,water
3034,4443,2667,1848,water
2248,3650,1822,1101,water
3591,5040,1914,931,water
2458,3840,2097,1435,water
2340,3932,1946,1324,water
2326,3539,1914,1147,water
2333,3172,1494,1343,water
2346,3657,2084,1389,water
2307,3578,1848,1494,water
2648,3840,2274,1665,water
2536,4011,2176,1343,water
1901,3316,1638,1009,water
2943,3644,1848,1278,water
2805,4050,2477,1848,water
2811,4286,2641,2012,water
2589,3827,2353,1494,water
2136,3473,1691,996,water
1953,3310,1638,1042,water
2851,4306,2464,1756,water
1455,2123,1278,1049,water
2189,3395,1861,1239,water
2425,3821,2150,1619,water
2785,4207,2595,1514,water
2870,4332,2530,1894,water
2635,3788,2097,1586,water
2851,4168,2608,1586,water
2471,3788,2182,1357,water
2635,3775,2091,1593,water
3002,4194,2503,1927,water
2438,3552,1979,1442,water
2785,4148,2458,1448,water
2936,4312,2543,2097,water
2523,4057,2300,1540,water
2385,3775,2110,1330,water
2202,2726,1520,1239,water
2608,3808,2182,1573,water
2687,3735,2150,1638,water
2490,3801,1979,1363,water
3323,4627,1927,1265,water
2320,3749,2058,1357,water
2785,4220,2399,1442,water
2792,3971,2523,2032,water
2366,3657,1959,1370,water
2431,3814,2097,1311,water
2490,3978,2110,1363,water
2897,3998,1560,1127,water
2687,4076,2510,1724,water
2844,4286,2582,2169,water
2254,3237,1671,1226,water
2884,3971,2366,1874,water
2680,3801,1475,1075,water
2523,3788,2189,1724,water
2903,4260,2530,1868,water
2517,3716,2051,1606,water
2589,3775,2110,1481,water
2635,3906,2268,1638,water
1330,1514,1160,3172,water
2320,3644,1940,1153,water
2687,3749,1475,1009,water
2484,3762,1979,1593,water
2163,3310,1750,1271,water
2438,3735,2176,1376,water
2307,3762,1907,1121,water
2163,3447,1737,1140,water
2562,3893,2045,1475,water
2032,3355,1704,983,water
2326,3657,1848,1291,water
2667,4247,2425,1724,water
2294,3460,1874,1304,water
2530,3709,2084,1311,water
2785,3880,1835,1658,water
3021,4214,2733,2176,water
2549,4011,2235,1468,water
2733,4129,2399,1828,water
2857,4102,2405,1907,water
2097,3368,1579,976,water
2471,3735,1966,1212,water
2759,3998,2333,1632,water
2700,3755,1756,1429,water
2602,3932,2281,1527,water
2163,3336,1776,1324,water
2739,3880,2320,1743,water
2687,3722,2222,1586,water
2766,4247,2471,1730,water
2366,3749,2032,1357,water
2156,3316,1651,1055,water
2674,3958,2320,1435,water
2202,2746,1494,1324,water
1979,3395,1763,1147,water
2340,3408,1874,1062,water
2720,4142,2320,1638,water
2595,3840,2379,1448,water
2785,4089,2471,1593,water
2392,3657,1979,1226,water
2700,3985,2366,1842,water
2641,4024,2359,1520,water
2385,3598,1966,1507,water
2123,3578,1769,1009,water
2674,4057,2307,1828,water
2195,2838,1337,1442,water
2241,3368,1769,1258,water
2543,3814,2156,1422,water
2359,3460,1855,1370,water
2399,3932,2268,1560,water
2176,3421,1737,983,water
2254,3244,1704,1108,water
2739,4037,2385,1927,water
3119,4279,2713,2136,water
2608,3893,2202,1488,water
2431,3749,2084,1553,water
3008,4325,2693,1979,water
2261,3388,1815,1311,water
2811,4404,2785,1455,water
2176,3421,1796,1127,water
2287,3421,1874,1245,water
2444,3945,2281,1475,water
2477,3690,2058,1429,water
2412,3552,1992,1376,water
2405,3749,2117,1488,water
2123,2831,1586,1357,water
2510,3604,1514,1147,water
2222,3513,1874,1226,water
2477,3657,2058,1337,water
4240,5597,2366,1291,water
2254,3388,1783,1343,water
2962,4719,2602,1717,water
2975,4188,2523,1959,water
2897,4247,2510,1750,water
2693,3985,2346,1815,water
2084,3382,1619,898,water
2071,3447,1789,1258,water
2490,3735,2130,1435,water
2661,3912,2195,1593,water
2333,3513,1887,1140,water
2385,3735,2202,1416,water
2189,3290,1763,1114,water
2517,3965,2189,1468,water
2451,3781,2123,1481,water
2726,4168,2431,1756,water
2307,3821,2064,1389,water
2209,3303,1907,1370,water
2517,3762,2051,1573,water
3060,4116,1566,1075,water
2772,3893,2366,1730,water
2811,4181,2451,1710,water
2543,3827,2117,1435,water
2458,3880,2097,1363,water
10407,12871,13736,22826,water
2458,3526,1953,1337,water
2595,3696,2136,1494,water
3041,4417,2477,1914,water
2530,3683,1992,1625,water
2471,3912,2005,1422,water
2215,3644,1796,1094,water
2294,3382,1730,1337,water
2451,3794,2195,1376,water
2346,3047,1363,1108,water
2477,3513,1959,1370,water
2641,3867,1999,1579,water
2825,4181,2569,1953,water
3113,4430,2648,2123,water
2851,4089,2687,2071,water
2517,3827,1901,1357,water
2110,3382,1697,1167,water
2490,3604,2071,1593,water
3545,4902,2064,1396,water
2333,3513,1901,1298,water
2687,3971,2405,1357,water
2648,3985,2254,1566,water
2333,3329,1809,1311,water
2346,3486,1704,1193,water
2621,3762,2176,1710,water
4004,5453,2117,1042,water
3054,4207,2477,2097,water
2235,3618,1828,1101,water
2890,4083,2490,1940,water
2818,4096,2431,1724,water
2464,3650,2123,1619,water
2903,4089,2418,1887,water
2313,2687,1625,1284,water
2687,3965,2268,1625,water
2589,3657,2012,1481,water
2503,4116,2281,1416,water
2405,3513,1959,1271,water
2399,3683,1887,1330,water
2576,3814,2281,1586,water
2772,3853,1796,1501,water
2294,3663,1946,1147,water
2235,3447,1959,1193,water
2870,4194,2608,2091,water
2562,3853,2195,1501,water
2307,3467,1861,1206,water
2307,3526,1894,1193,water
2700,4299,2615,1881,water
2549,4116,2281,1606,water
2543,4024,2136,1593,water
2589,3886,2163,1435,water
2582,3316,1632,1475,water
3028,4207,2458,2032,water
2444,3729,2097,1422,water
2366,3434,1927,1507,water
2602,3618,1606,1101,water
2261,3408,1638,1219,water
2313,3762,1874,1252,water
2458,3919,2182,1370,water
2975,4234,2458,1920,water
2195,3395,1828,1284,water
2517,3749,2110,1507,water
2176,3447,1769,1239,water
2051,3283,1573,891,water
2281,3447,1842,1114,water
2543,3853,2333,1416,water
2923,4116,2602,2104,water
2503,3781,2018,1481,water
2897,4371,2661,2123,water
2438,3853,2163,1540,water
2320,3421,1815,1278,water
4050,5348,2235,1219,water
1278,1534,1088,1062,water
2104,3447,1822,1330,water
2949,4102,2438,1861,water
2313,3486,1828,1311,water
3198,4188,2189,1645,water
2595,3985,2248,1422,water
2326,3801,1940,1317,water
2451,3323,1540,1108,water
2313,3532,1992,1232,water
2438,3722,2117,1560,water
2130,3618,1959,1481,water
2608,3788,2091,1776,water
3021,3985,2477,2032,water
2477,3683,1973,1278,water
2182,3283,1776,1199,water
2313,3670,1992,1370,water
2870,4063,2385,1809,water
2936,4155,2556,2038,water
2458,3139,1651,1553,water
2667,4207,2326,1783,water
2038,3329,1612,1094,water
2431,3827,2064,1501,water
2517,3552,2025,1357,water
2785,3473,1769,1304,water
2962,4024,2431,1979,water
2333,3500,1769,1271,water
2687,4247,2333,1769,water
2379,3722,1966,1186,water
2136,3382,1678,1108,water
2405,3473,1927,1357,water
2248,3368,1756,1127,water
2831,4181,2379,1789,water
2451,3814,2123,1442,water
2582,3880,2222,1507,water
2497,3657,2051,1376,water
2385,3768,2117,1239,water
2366,3500,2032,1376,water
2680,4024,2274,1809,water
2576,3906,2359,1383,water
2458,3788,2097,1507,water
2700,3670,1704,1553,water
2517,3808,2123,1409,water
2320,3401,1763,1153,water
2713,3342,1494,1029,water
2674,3814,2110,1402,water
2169,3441,1756,1094,water
2674,3618,2005,1494,water
2503,4011,2235,1291,water
3152,4240,2091,1802,water
2916,3762,1861,1560,water
2746,4122,2412,1953,water
2333,3604,2005,1468,water
2412,3539,1861,1350,water
2975,4234,2556,1901,water
2320,3539,1828,1376,water
2661,3958,2182,1468,water
2602,3873,2195,1593,water
2693,4181,2307,1756,water
